"Variable_Name","Code_Display","Code_Query","Variable_Order","Variable_Key","Description","Unit_or_type","Data_type","Dataset","Subset","Group","SubGroup","Set_group_order","Version_or_questions","DSSAT_synon","DSSAT_group","DSSAT_order","MinVal","MaxVal","var_uid"
"org_materials_applic_lev","OM","OM",1,,"Organic materials application level, links to OM table","number","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"MR","RESIDUES AND ORGANIC FERTILIZER",2901,,,371
"org_material_applic_date","OMDAT","OMDAT",2,,"Organic materials application date","date","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RDATE","RESIDUES AND ORGANIC FERTILIZER",2902,0,366,372
"org_materials_applic_yr","OMYR","OMYR",3,1,"Organic materials application year","year","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,".",,,,,373
"org_material_applic_day","OMDAY","OMDAY",4,1,"Organic materials application day","doy","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,".",,,0,366,374
"organic_material","OMCD","OMCD",5,,"Organic material, identifying code","code","text","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RCOD","RESIDUES AND ORGANIC FERTILIZER",2903,,,375
"org_material_applic_meth","OMACD","OMACD",6,,"Organic materials application method","code","text","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RMET","RESIDUES AND ORGANIC FERTILIZER",2912,,,376
"org_material_appl_depth","OMDEP","OMDEP",7,,"Organic materials application depth","cm","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RDEP","RESIDUES AND ORGANIC FERTILIZER",2911,0,,377
"org_material_incorp_perc","OMINP","OMINP",8,,"Organic materials application, fraction incorporporated as %","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RINP","RESIDUES AND ORGANIC FERTILIZER",2910,0,100,378
"org_material_applic_amnt","OMAMT","OMAMT",9,,"Organic materials application amount, dry weight basis","kg/ha","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RAMT","RESIDUES AND ORGANIC FERTILIZER",2904,0,,379
"org_material_applic_fresh_wt","OMFWT","OMFWT",10,,"Organic materials application amount, fresh weight basis","kg/ha","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,"2021-10-08, chp",".",,,0,,380
"org_material_cover","OMCOV","OMCOV",11,,"Organic materials, percent ground covered by organic matter","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,"2015-10-12, chp",".",,,0,100,381
"org_matter_moisture_conc","OMH2O","OMH2O",12,,"Organic matter or residue added, moisture concentration","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,,,,0,,382
"org_matter_carbon_conc","OMC%","OMCPC",13,,"Organic matter or residue added, carbon concentration, dry weight (g[C]/100g[DM])","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,,,,0,,383
"organic_material_N_conc","OMN%","OMNPC",14,,"Organic materials nitrogen concentration","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RESN","RESIDUES AND ORGANIC FERTILIZER",2905,0,,384
"organic_material_P_conc","OMP%","OMPPC",15,,"Organic materials phosphorus concentration","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RESP","RESIDUES AND ORGANIC FERTILIZER",2906,0,,385
"organic_material_K_conc","OMK%","OMKPC",16,,"Organic materials potasium concentration","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,"RESK","RESIDUES AND ORGANIC FERTILIZER",2907,0,,386
"org_material_lignin_conc","OMLI%","OMLPC",17,,"Organic materials lignin concentration","%","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,,,,0,,387
"org_material_c_to_n","OMC2N","OMC2N",18,,"Organic materials C:N ratio","number","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,".",,,0,,388
"org_matter_comment","OMA_COMMENT","OMA_COMMENT",99,,"Additional information on a single application of organic material","text","text","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS","ORGANIC_MATERIAL_APPLICS",2092,,,,,,,389
"mulch_level","ML","ML",1,,"Mulch treatment level","number","single","EXPERIMENT","MANAGEMENT","MULCHES",,2101,"Vers 1.1",,,,,,390
"mulch_level_name","ML_NAME","ML_NAME",2,,"Mulch level, name of treatment","text","text","EXPERIMENT","MANAGEMENT","MULCHES",,2101,"Vers 1.1",,,,,,391
"mulch_applic_date","MLADAT","MLADAT",2,1,"Mulch application date","date","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,,1,366,392
"mulch_level_notes","ML_NOTES","ML_NOTES",10,,"Additional, detailed information on a mulch treatment","text","memo","EXPERIMENT","MANAGEMENT","MULCHES",,2101,,,,,,,393
"mulch_level","ML","ML",1,,"Mulch treatment level","number","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,3001,,,394
"mulch_applic_year","MLAYR","MLAYR",3,1,"Mulch application year","year","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,,,,395
"mulch_applic_day","MLADY","MLADY",4,1,"Mulch application date as day of year","doy","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,,1,366,396
"mulch_type","MLTP","MLTP",5,,"Mulch type by codes for soild polythelene sheet, net, etc. ","code","text","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,,,,397
"mulch_thickness","MLTHK","MLTHK",6,,"Mulch thickness ","mm","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,,0,,398
"mulch_cover_fraction","MLCOV","MLCOV",7,,"Fraction of surface covered by mulch","fraction","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"2015-12-15, chp",,,,0,,399
"mulch_applic_comment","MLA_COMMENT","MLA_COMMENT",,,"Additional information on a single addition of organic material","text","text","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,,,,,,,400
"mulch_color","MLCOL","MLCOL",8,,"Mulch color ","code","text","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_ADD",2102,"Vers 1.1",,,,,,401
"mulch_removal_date","MLRDAT","MLRDAT",2,,"Mulch removal date","date","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_REMOVE",2103,"Vers 1.2",,,,1,366,402
"mulch_level","ML","ML",1,,"Mulch treatment level","number","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_REMOVE",2103,"Vers 1.2",,,,,,403
"mulch_removal_year","MLRYR","MLRYR",5,,"Mulch removal year","year","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_REMOVE",2103,"Vers 1.2",,,,,,404
"mulch_removal_day","MLRDAY","MLRDAY",6,,"Mulch removal date as day of year","doy","single","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_REMOVE",2103,"Vers 1.2",,,,1,366,405
"mulch_type_remove","MLTPR","MLTPR",7,,"Mulch type removed by codes for soild polythelene sheet, net, etc. ","code","text","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_REMOVE",2103,"Vers 1.1",,,,,,406
"mulch_removal_comment","MLR_COMMENT","MLR_COMMENT",,,"Additional information on a single addition of organic material","text","text","EXPERIMENT","MANAGEMENT","MULCHES","MULCH_REMOVE",2103,,,,,,,407
"chemical_applic_level","CH","CH",1,,"Chemicals application level","number","single","EXPERIMENT","MANAGEMENT","CHEMICALS",,2111,,"MC",,,,,408
"chemical_applic_name","CH_NAME","CH_NAME",2,,"Chemical, name experimentalist assigned to a given application level","text","text","EXPERIMENT","MANAGEMENT","CHEMICALS",,2111,,"CHNAME","CHEMICAL APPLICATIONS",3108,,,409
"chemical_applic_notes","CH_NOTES","CH_NOTES",31,,"Additional, detailed information on an application of agrochemicals","text","memo","EXPERIMENT","MANAGEMENT","CHEMICALS",,2111,,,,,,,410
"chemical_applic_date","CDATE","CDATE",2,,"Chemicals application date","date","single","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"CDATE","CHEMICAL APPLICATIONS",3102,,,411
"chemical_applic_level","CH","CH",1,,"Chemicals application level, liks to CHEMICALS table","number","single","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"MC","CHEMICAL APPLICATIONS",3101,,,412
"chemical_applic_year","CHYR","CHYR",3,1,"Chemicals application year","year","single","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,,,,,,413
"chemical_applic_day","CHDAY","CHDAY",4,1,"Chemicals application day of year or DAP if year = -99","day","single","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,,,,0,366,414
"chemical_applic_material","CHCD","CHCD",5,,"Chemicals application material","code","text","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"CHCOD","CHEMICAL APPLICATIONS",3103,,,415
"chemical_applic_method","CHACD","CHACD",6,,"Chemicals application method","code","text","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"CHME","CHEMICAL APPLICATIONS",3105,,,416
"application_depth_chem","CHDEP","CHDEP",7,,"Chemicals application depth","cm","single","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"CHDEP","CHEMICAL APPLICATIONS",3106,0,,417
"chemical_applic_amount","CHAMT","CHAMT",8,,"Chemicals application amount (active)","kg/ha","single","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"CHAMT","CHEMICAL APPLICATIONS",3104,0,,418
"chemical_applic_target","CH_TARGETS","CH_TARGETS",9,,"Chemicals application target","code","text","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,"CHT","CHEMICAL APPLICATIONS",3107,,,419
"chemical_applic_comment","CHA_COMMENT","CHA_COMMENT",,,"Additional information on a single application of agrochemicals","text","text","EXPERIMENT","MANAGEMENT","CHEMICALS","CHEMICAL_APPLICS",2112,,,,,,,420
"tillage_level","TI","TI",1,,"Tillage operation level","number","single","EXPERIMENT","MANAGEMENT","TILLAGE",,2121,,"TL",,,,,421
"tillage_treatment_name","TI_NAME","TI_NAME",2,,"Tillage, name assigned to treatments over trial","text","text","EXPERIMENT","MANAGEMENT","TILLAGE",,2121,,".",,,,,422
"tillage_treatment_notes","TI_NOTES","TI_NOTES",31,,"Additional, detailed notes on tillage practices","text","memo","EXPERIMENT","MANAGEMENT","TILLAGE",,2121,,,,,,,423
"tillage_practice","TI_PRACTICE","TI_PRACTICE",3,,"Tillage type","code","text","EXPERIMENT","MANAGEMENT","TILLAGE",,2121,"2014-03-14, chp",".",,,,,424
"tillage_event_tot","TI_#","TI_NO",4,,"Total tillage operations, cumulative for season","number","single","EXPERIMENT","MANAGEMENT","TILLAGE",,2121,,,,,,,425
"tillage_date","TDATE","TDATE",2,,"Tillage date","date","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,"TDATE","TILLAGE AND ROTATIONS",3202,1,99365,426
"tillage_level","TI","TI",1,,"Tillage operation level","number","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,"TL","TILLAGE AND ROTATIONS",3201,,,427
"tillage_operations_year","TIYR","TIYR",3,1,"Tillage operations year","year","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,".",,,,,428
"tillage_operations_day","TIDAY","TIDAY",4,1,"Tillage operations day","day","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,".",,,0,366,429
"tillage_operation_name","TI_OP_NAME","TI_OP_NAME",5,,"Tillage operations, name of specific event","text","text","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,"TNAME","TILLAGE AND ROTATIONS",3205,,,430
"tillage_order","TIORD","TIORD",6,,"Tillage operations order within a single day","number","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,".",,,1,,431
"tillage_implement","TIIMP","TIIMP",7,,"Tillage implement","code","text","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,"TIMPL","TILLAGE AND ROTATIONS",3203,,,432
"tillage_operations_depth","TIDEP","TIDEP",8,,"Tillage operations depth","cm","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,"TDEP, TLDD","TILLAGE AND ROTATIONS",3204,0,200,433
"till_mix_effectiveness","TIMIX","TIMIX",9,,"Tillage operations mixing effectiveness","%","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,".",,,0,100,434
"till_disturb_ratio","TIDIS","TIDIS",10,,"Tillage operations soil disturbance ratio, a relative value that indicates the extent to which the tillage operation speeds up decomposition rate of the soil microbial biomass and stabilized soil C pools. ","fraction","single","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,"2018-06-19 chp",".",,,0,30,435
"till_op_comment","TIO_COMMENT","TIO_COMMENT",,,"Additional information on a single tillage operation","text","text","EXPERIMENT","MANAGEMENT","TILLAGE","TILLAGE_EVENTS",2122,,,,,,,436
"environmental_modif_lev","EM","EM",1,,"Environmental modifications level","number","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS",,2131,,"ME",,,,,437
"environ_modif_name","EM_NAME","EM_NAME",2,,"Environmental modifications level name","text","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS",,2131,,"ENVNAME","ENVIRONMENT MODIFICATIONS",3319,,,438
"environ_comments","EM_NOTES","EM_NOTES",31,,"Additional, detailed notes on an environmental modification","text","memo","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS",,2131,,,,,,,439
"environ_modificat_date","EMDATE","EMDATE",2,,"Environmental modifications date","date","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ODATE","ENVIRONMENT MODIFICATIONS",3302,2,99365,440
"environmental_modif_lev","EM","EM",1,,"Environmental modifications level, links to EM table","number","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ME","ENVIRONMENT MODIFICATIONS",3301,1,,441
"environ_modificat_year","EMYR","EMYR",3,1,"Environmental modifications year","year","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,".",,,,,442
"environ_modificat_day","EMDAY","EMDAY",4,1,"Environmental modifications date","doy","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,".",,,,99365,443
"environ_mod_code_daylen","ECDYL","ECDYL",5,,"Environmental modific.code, daylength","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EDAY","ENVIRONMENT MODIFICATIONS",3303,,,444
"environ_modif_daylen","EMDYL","EMDYL",6,,"Environmental modification, daylength","h","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EDAY","ENVIRONMENT MODIFICATIONS",3304,,,445
"environ_mod_code_radiat","ECRAD","ECRAD",7,,"Environmental modific.code, radiation","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ERAD","ENVIRONMENT MODIFICATIONS",3305,,,446
"environ_modif_solar_rad","EMRAD","EMRAD",8,,"Environmental modification,radiation","MJ/(m2.d)","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ERAD","ENVIRONMENT MODIFICATIONS",3306,,,447
"environ_mod_code_tmax","ECMAX","ECMAX",9,,"Environmental modific.code, maximum temperature","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EMAX","ENVIRONMENT MODIFICATIONS",3307,,,448
"environ_modif_max_temp","EMMAX","EMMAX",10,,"Environmental modification, maximum temperature","degree_C","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EMAX","ENVIRONMENT MODIFICATIONS",3308,,,449
"environ_mod_code_tmin","ECMIN","ECMIN",11,,"Environmental modific.code, minimum temperature","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EMIN","ENVIRONMENT MODIFICATIONS",3309,,,450
"environ_modif_min_temp","EMMIN","EMMIN",12,,"Environmental modification, minimum temperature","degree_C","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EMIN","ENVIRONMENT MODIFICATIONS",3310,,,451
"environ_modif_code_rain","ECRAI","ECRAI",13,,"Environmental modific.code, rain","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ERAIN","ENVIRONMENT MODIFICATIONS",3311,,,452
"environ_modif_rain","EMRAI","EMRAI",14,,"Environmental modification,rain","mm","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ERAIN","ENVIRONMENT MODIFICATIONS",3312,,,453
"environ_modif_code_CO2","ECCO2","ECCO2",15,,"Environmental modific.code, CO2","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ECO2","ENVIRONMENT MODIFICATIONS",3313,,,454
"environ_modif_CO2","EMCO2","EMCO2",16,,"Environmental modification, CO2","ppm","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"ECO2","ENVIRONMENT MODIFICATIONS",3314,,,455
"environ_mod_code_dewpt","ECDEW","ECDEW",17,,"Environmental modific.code, dewpoint","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EDEW","ENVIRONMENT MODIFICATIONS",3315,,,456
"environ_modif_dew_pt","EMDEW","EMDEW",18,,"Environmental modification, dewpoint","degree_C","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EDEW","ENVIRONMENT MODIFICATIONS",3316,,,457
"environ_modif_code_wind","ECWND","ECWND",19,,"Environmental modific.code, wind","code","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EWIND","ENVIRONMENT MODIFICATIONS",3317,,,458
"environ_modif_wind","EMWND","EMWND",20,,"Environmental modification,wind","km/d","single","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,"EWIND","ENVIRONMENT MODIFICATIONS",3318,,,459
"environ_modif_comment","EME_COMMENT","EME_COMMENT",,,"Additional information on a event that modifies the environment","text","text","EXPERIMENT","MANAGEMENT","ENVIRON_MODIFICATIONS","ENVIRON_MODIF_LEVELS",2132,,,,,,,460
"harvest_operations_level","HA","HA",1,,"Harvest operations level","number","single","EXPERIMENT","MANAGEMENT","HARVESTS",,2141,,"HL",,,,,461
"harvest_ops_level_name","HA_NAME","HA_NAME",2,,"Harvest operations level name","text","text","EXPERIMENT","MANAGEMENT","HARVESTS",,2141,,"HNAME","HARVEST DETAILS",3408,,,462
"harvest_notes","HA_NOTES","HA_NOTES",3,,"Additional, detailed notes on a harvest","text","text","EXPERIMENT","MANAGEMENT","HARVESTS",,2141,,,,,,,463
"harvest_operations_date","HADAT","HADAT",2,,"Harvest operations date (prefereably as yyyy-mm-dd)","date","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HDATE","HARVEST DETAILS",3402,0,366,464
"harvest_operations_level","HA","HA",1,,"Harvest operations level, links to HARVEST table","number","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HL","HARVEST DETAILS",3401,,,465
"harvest_operations_year","HAYR","HAYR",3,1,"Harvest operations year","year","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,".",,,,,466
"harvest_operations_day","HADAY","HADAY",4,1,"Harvest operations day, DAP if year = -99","day","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,".",,,0,366,467
"harvest_crop","HACR","HACR",5,,"Harvest operations, crop harvested","code","text","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,"2016-04-04, CHP",".",,,,,468
"harvest_stage","HASTG","HASTG",6,,"Harvest, growth stage of crop at date","code","text","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HSTG","HARVEST DETAILS",3403,,,469
"harvested_crop","HACRID","HACRID",7,,"Crop species harvested","code","text","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,".",,,,,470
"harvest_operat_component","HACOM","HACOM",8,,"Harvest operations, crop component harvested","code","text","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HCOM","HARVEST DETAILS",3404,,,471
"harvest_method","HARM","HARM",9,,"Harvest method","code","text","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,,,,,,472
"harvest_area","HAREA","HAREA",10,,"Actual plot area harvested (sometimes differs from planned area)","m2","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,"2019-09-12, chp - changed to ha",,,,0,,473
"harvest_amount","HAMT","HAMT",11,,"Harvest, total amount removed as mass","kg/ha","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,"2013-03-06, JWW",,,,,,474
"harv_operat_main_product","HAP%","HAPPC",12,,"Harvest operations, percent economic product harvested","%","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HPC","HARVEST DETAILS",3406,0,100,475
"harv_operation_byproduct","HAB%","HABPC",13,,"Harvest operations, percent of by-product harvested","%","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HBPC","HARVEST DETAILS",3407,0,100,476
"harv_operat_size_categor","HASIZ","HASIZ",14,,"Harvest operations size category","code","text","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,"HSIZE","HARVEST DETAILS",3405,,,477
"harvest_cut_height","HAHT","HAHT",15,,"Harvest, height of cut","cm","single","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,"2013-03-06, JWW",,,,,,478
"harvest_op_comments","HAO_COMMENTS","HAO_COMMENTS",99,,"Additional information on a single harvest","text","memo","EXPERIMENT","MANAGEMENT","HARVESTS","HARVEST_EVENTS",2142,,,,,,,479
"simulation_id","SM","SM",1,,"Unique level identifier for a simulation","number","single","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,,,,,,,480
"simulation_start_date","SDAT","SDAT",2,,"Simulation start date","date","single","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,,".",,,1,99365,481
"simulation_end_date","ENDAT","ENDAT",3,,"Simulation end date","date","single","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,"2013-02-07, JWW",".",,,1,99365,482
"simulation_name","SNAME","SNAME",4,,"Simulation scenario, name","text","text","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,,,,,,,483
"simulation_start_year","SC_YEAR","SC_YEAR",5,,"Simulation start year","year","single","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,,".",,,1,99365,484
"simulation_start_day","SCDAY","SCDAY",6,,"Simulation start day of year","doy","single","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,,".",,,1,99365,485
"simulation_notes","SM_NOTES","SM_NOTES",99,,"Additional, detailed notes on a simulation","text","text","EXPERIMENT","MANAGEMENT","SIMULATION_CONTROLS",,2211,,,,,,,486
